Chan,Edward Hon Fai ,,陳漢輝,RO,2017-10-27
Chen,Chen  ,,陳辰,RO,2017-10-27
Cheng,Chao  ,,程超,Rep,2017-11-08
Feng,Jerry,Dongdong ,,Rep,2018-07-11
Shen,Li Hao ,,沈緯恆,Rep,2019-05-24
