Date,Open,High,Low,Close,Adj Close,Volume
2001-01-05,5.906070,6.258670,5.891380,6.170520,1.115222,44860829
2001-01-08,6.052990,6.332130,6.052990,6.258670,1.131154,31988621
2001-01-09,6.170520,6.258670,6.126450,6.155830,1.112568,27311996
2001-01-10,6.170520,6.170520,5.964840,6.038290,1.091324,8469066
2001-01-11,5.964840,5.964840,5.641620,5.759150,1.040874,26003925
2001-01-12,5.876690,6.243980,5.744460,6.199900,1.120532,33501474
2001-01-15,6.170520,6.288050,6.126450,6.243980,1.128499,20643993
2001-01-16,6.258670,6.376200,6.258670,6.346820,1.147086,19162913
2001-01-17,6.361510,6.361510,6.170520,6.258670,1.131154,18613270
2001-01-18,6.229290,6.273360,6.199900,6.243980,1.128499,13419199
2001-01-19,6.302750,6.346820,6.199900,6.273360,1.133809,15292881
2001-01-22,6.229290,6.405590,6.199900,6.376200,1.152396,10953429
2001-01-23,6.361510,6.361510,6.243980,6.258670,1.131154,5717056
2001-01-24,null,null,null,null,null,null
2001-01-25,null,null,null,null,null,null
2001-01-26,null,null,null,null,null,null
2001-01-29,6.288050,6.479050,6.288050,6.346820,1.147086,20220301
2001-01-30,6.332130,6.537810,6.332130,6.464350,1.168328,21632226
2001-01-31,6.464350,6.479050,6.390900,6.434970,1.163017,8401963
2001-02-01,6.434970,6.434970,6.346820,6.420280,1.160363,13501971
2001-02-02,6.405590,6.464350,6.302750,6.376200,1.152396,11736452
2001-02-05,6.288050,6.405590,6.273360,6.390900,1.155053,10221254
2001-02-06,6.405590,6.508430,6.390900,6.464350,1.168328,15356968
2001-02-07,6.479050,6.523120,6.449660,6.493740,1.173639,8805439
2001-02-08,6.479050,6.479050,6.243980,6.361510,1.149741,3941160
2001-02-09,6.346820,6.346820,6.288050,6.332130,1.144431,6756900
2001-02-12,6.302750,6.302750,6.243980,6.273360,1.133809,7890519
2001-02-13,6.376200,6.434970,6.302750,6.390900,1.155053,7112676
2001-02-14,6.376200,6.537810,6.376200,6.493740,1.173639,13031944
2001-02-15,6.493740,6.523120,6.420280,6.508430,1.176294,3185728
2001-02-16,6.537810,6.552500,6.420280,6.537810,1.181604,10183365
2001-02-19,6.537810,6.537810,6.405590,6.479050,1.170984,2644007
2001-02-20,6.508430,6.581890,6.464350,6.552500,1.184259,7230786
2001-02-21,6.479050,6.625960,6.464350,6.625960,1.197536,9888519
2001-02-22,6.567200,6.714110,6.537810,6.670040,1.205503,18671428
2001-02-23,6.670040,6.890410,6.670040,6.890410,1.245331,10899167
2001-02-26,6.861030,7.052020,6.861030,7.052020,1.274539,9797685
2001-02-27,6.905110,7.007950,6.787570,6.787570,1.226744,9563611
2001-02-28,6.758190,6.802260,6.508430,6.611270,1.194881,12718764
2001-03-01,6.581890,6.611270,6.434970,6.479050,1.170984,13082149
2001-03-02,6.405590,6.728810,6.405590,6.714110,1.213468,14587790
2001-03-05,6.714110,6.993260,6.699420,6.963870,1.258608,12972625
2001-03-06,7.007950,7.052020,6.890410,7.052020,1.274539,13585552
2001-03-07,6.963870,7.022640,6.861030,6.963870,1.258608,6220026
2001-03-08,6.993260,7.007950,6.875720,6.993260,1.263919,5326567
2001-03-09,6.993260,6.993260,6.743500,6.758190,1.221434,4269046
2001-03-12,6.699420,6.699420,6.155830,6.273360,1.133809,18001173
2001-03-13,6.155830,6.155830,5.891380,5.994220,1.083359,17729666
2001-03-14,null,null,null,null,null,null
2001-03-15,5.876690,6.273360,5.861990,6.273360,1.133809,9724195
2001-03-16,6.185210,6.185210,6.008910,6.052990,1.093981,7640361
2001-03-19,6.023600,6.199900,5.994220,6.199900,1.120532,8741539
2001-03-20,6.273360,6.273360,6.052990,6.052990,1.093981,8422056
2001-03-21,6.082370,6.082370,5.612240,5.656310,1.022287,18222774
2001-03-22,5.524080,5.553470,5.303710,5.377170,0.971837,12978356
2001-03-23,5.377170,5.700390,5.347780,5.582850,1.009011,9488613
2001-03-26,5.641620,5.964840,5.641620,5.950140,1.075393,16102280
2001-03-27,5.950140,6.302750,5.950140,6.214600,1.123189,18780551
2001-03-28,6.170520,6.229290,6.126450,6.170520,1.115222,13981516
2001-03-29,6.111750,6.185210,6.023600,6.067680,1.096635,8788722
2001-03-30,6.111750,6.111750,5.935450,5.994220,1.083359,7328304
2001-04-02,5.979530,5.979530,5.729770,5.773840,1.043529,6374341
2001-04-03,5.817920,5.876690,5.494700,5.524080,0.998389,9294354
2001-04-04,5.377170,5.377170,5.230250,5.259630,0.950594,12214367
2001-04-05,5.259630,5.259630,5.259630,5.259630,0.950594,0
2001-04-06,5.435930,5.524080,5.421240,5.465320,0.987769,12214537
2001-04-09,5.435930,5.435930,5.127410,5.142100,0.929352,9662892
2001-04-10,5.200870,5.347780,5.200870,5.318400,0.961215,6790977
2001-04-11,5.377170,5.465320,5.259630,5.274330,0.953250,16634886
2001-04-12,5.303710,5.377170,5.098030,5.289020,0.955905,23785515
2001-04-13,5.289020,5.289020,5.289020,5.289020,0.955905,0
2001-04-16,5.289020,5.289020,5.289020,5.289020,0.955905,0
2001-04-17,5.289020,5.362480,5.142100,5.142100,0.929352,6908656
2001-04-18,5.230250,5.303710,5.142100,5.186180,0.937319,14957652
2001-04-19,5.406550,5.641620,5.377170,5.538780,1.001046,23701556
2001-04-20,5.538780,5.700390,5.465320,5.671000,1.024942,8476257
2001-04-23,5.641620,5.671000,5.538780,5.582850,1.009011,3161646
2001-04-24,5.582850,5.582850,5.480010,5.509390,0.995734,6629876
2001-04-25,5.465320,5.553470,5.377170,5.421240,0.979802,8432923
2001-04-26,5.465320,5.553470,5.377170,5.421240,0.979802,8432923
2001-04-27,5.347780,5.450630,5.289020,5.406550,0.977147,9789872
2001-04-30,5.406550,5.406550,5.406550,5.406550,0.977147,0
2001-05-01,5.406550,5.406550,5.406550,5.406550,0.977147,0
2001-05-02,5.494700,5.494700,5.421240,5.480010,0.990424,8262946
2001-05-03,5.524080,5.524080,5.480010,5.509390,0.995734,8849900
2001-05-04,5.465320,5.524080,5.391860,5.391860,0.974492,11505805
2001-05-07,5.465320,5.524080,5.377170,5.509390,0.995734,9471818
2001-05-08,5.494700,5.553470,5.465320,5.553470,1.003701,5358786
2001-05-09,5.538780,5.582850,5.465320,5.509390,0.995734,12775908
2001-05-10,5.465320,5.612240,5.465320,5.597540,1.011665,11253203
2001-05-11,5.450630,5.715080,5.450630,5.612240,1.113814,10459300
2001-05-14,5.582850,5.582850,5.406550,5.450630,1.081740,11361380
2001-05-15,5.435930,5.509390,5.435930,5.435930,1.078823,9955611
2001-05-16,5.494700,5.509390,5.333090,5.362480,1.064246,12696101
2001-05-17,5.494700,5.538780,5.450630,5.524080,1.096317,9284144
2001-05-18,5.494700,5.494700,5.421240,5.465320,1.084656,9811652
2001-05-21,5.494700,5.700390,5.494700,5.656310,1.122560,11690558
2001-05-22,5.641620,5.700390,5.524080,5.700390,1.131308,20655924
2001-05-23,5.656310,5.700390,5.582850,5.597540,1.110896,8116820
2001-05-24,5.524080,5.568160,5.465320,5.524080,1.096317,8479997
2001-05-25,5.612240,5.626930,5.538780,5.553470,1.102150,8656239
2001-05-28,5.553470,5.597540,5.524080,5.538780,1.099235,7707371
2001-05-29,5.538780,5.568160,5.406550,5.480010,1.087571,8099511
2001-05-30,5.421240,5.465320,5.333090,5.347780,1.061328,11605180
2001-05-31,5.289020,5.289020,5.156790,5.156790,1.023424,11566169
2001-06-01,5.171480,5.259630,5.156790,5.156790,1.023424,11682074
2001-06-04,5.171480,5.244940,5.171480,5.215560,1.035088,4448085
2001-06-05,5.244940,5.377170,5.200870,5.362480,1.064246,13761191
2001-06-06,5.406550,5.597540,5.391860,5.524080,1.096317,13908941
2001-06-07,5.524080,5.641620,5.465320,5.612240,1.113814,10448066
2001-06-08,5.671000,5.685690,5.597540,5.641620,1.119644,14678484
2001-06-11,5.597540,5.626930,5.509390,5.553470,1.102150,5698821
2001-06-12,5.568160,5.568160,5.509390,5.524080,1.096317,8744728
2001-06-13,5.553470,5.553470,5.391860,5.391860,1.070077,9938309
2001-06-14,5.362480,5.435930,5.186180,5.200870,1.032173,14583594
2001-06-15,5.186180,5.318400,4.862960,5.053950,1.003015,21502595
2001-06-18,5.009870,5.127410,5.009870,5.083330,1.008846,10662520
2001-06-19,5.083330,5.171480,5.009870,5.171480,1.026340,7989129
2001-06-20,5.142100,5.142100,5.009870,5.024570,0.997184,11282846
2001-06-21,5.127410,5.127410,5.039260,5.112720,1.014678,8470761
2001-06-22,5.112720,5.142100,4.995180,5.112720,1.014678,10659607
2001-06-25,5.112720,5.112720,5.112720,5.112720,1.014678,0
2001-06-26,5.024570,5.127410,4.936420,4.951110,0.982605,9655462
2001-06-27,4.921720,4.951110,4.892340,4.892340,0.970941,12066842
2001-06-28,4.892340,4.892340,4.760120,4.774810,0.947616,10371437
2001-06-29,4.862960,4.936420,4.760120,4.774810,0.947616,8145084
2001-07-02,4.774810,4.774810,4.774810,4.774810,0.947616,0
2001-07-03,4.877650,4.921720,4.789500,4.907030,0.973857,11182922
2001-07-04,4.907030,4.995180,4.848270,4.980490,0.988436,6400546
2001-07-05,4.965800,5.053950,4.951110,4.965800,0.985520,8937156
2001-07-06,4.965800,4.965800,4.965800,4.965800,0.985520,0
2001-07-09,4.907030,4.907030,4.760120,4.833570,0.959277,10688834
2001-07-10,4.833570,4.862960,4.818880,4.833570,0.959277,4057273
2001-07-11,4.804190,4.877650,4.789500,4.848270,0.962195,9408354
2001-07-12,4.921720,4.965800,4.818880,4.892340,0.970941,5703521
2001-07-13,4.965800,5.053950,4.936420,5.039260,1.000099,10390771
2001-07-16,5.068640,5.068640,4.965800,5.024570,0.997184,5509177
2001-07-17,4.951110,4.995180,4.877650,4.907030,0.973857,9945252
2001-07-18,4.848270,4.936420,4.833570,4.848270,0.962195,7581960
2001-07-19,4.848270,4.862960,4.745420,4.760120,0.944701,20816008
2001-07-20,4.789500,4.789500,4.716040,4.774810,0.947616,15336852
2001-07-23,4.730730,4.951110,4.730730,4.907030,0.973857,6137105
2001-07-24,4.862960,4.907030,4.833570,4.877650,0.968026,8092224
2001-07-25,4.877650,4.877650,4.877650,4.877650,0.968026,0
2001-07-26,4.877650,4.936420,4.833570,4.848270,0.962195,10445197
2001-07-27,4.921720,5.053950,4.921720,5.024570,0.997184,18982869
2001-07-30,5.039260,5.039260,4.921720,5.009870,0.994266,6399015
2001-07-31,4.965800,5.186180,4.965800,5.186180,1.029257,10837401
2001-08-01,5.215560,5.244940,5.156790,5.230250,1.038003,8586772
2001-08-02,5.230250,5.230250,5.039260,5.098030,1.011763,10870072
2001-08-03,5.112720,5.142100,4.995180,5.127410,1.017594,6312595
2001-08-06,5.156790,5.156790,5.083330,5.142100,1.020509,4149567
2001-08-07,5.156790,5.156790,4.936420,4.995180,0.991351,11873896
2001-08-08,4.965800,4.965800,4.892340,4.907030,0.973857,10048545
2001-08-09,4.877650,4.892340,4.833570,4.892340,0.970941,4830638
2001-08-10,4.862960,4.921720,4.818880,4.862960,0.965110,4389933
2001-08-13,4.833570,4.833570,4.760120,4.774810,0.947616,5217396
2001-08-14,4.774810,4.848270,4.774810,4.804190,0.953447,9742971
2001-08-15,4.716040,4.862960,4.716040,4.862960,0.965110,8491180
2001-08-16,4.745420,4.936420,4.745420,4.877650,0.968026,5267894
2001-08-17,4.921720,4.965800,4.907030,4.936420,0.979690,5255789
2001-08-20,4.907030,4.907030,4.804190,4.818880,0.956363,7933043
2001-08-21,4.818880,4.951110,4.818880,4.936420,0.979690,6880599
2001-08-22,4.892340,4.995180,4.862960,4.951110,0.982605,5597481
2001-08-23,4.995180,5.009870,4.818880,4.892340,0.970941,6286339
2001-08-24,4.907030,4.921720,4.804190,4.833570,0.959277,7357218
2001-08-27,4.921720,4.936420,4.818880,4.892340,0.970941,5145757
2001-08-28,4.848270,4.862960,4.774810,4.804190,0.953447,10785664
2001-08-29,4.760120,4.789500,4.730730,4.730730,0.938868,9889928
2001-08-30,4.745420,4.745420,4.598510,4.686660,0.930122,12581921
2001-08-31,4.642580,4.671970,4.539740,4.613200,0.915543,7963965
2001-09-03,4.613200,4.627890,4.539740,4.554430,0.903879,6364131
2001-09-04,4.583820,4.745420,4.539740,4.716040,0.935952,6764333
2001-09-05,4.686660,4.686660,4.583820,4.598510,0.912627,4107240
2001-09-06,4.583820,4.627890,4.466280,4.495660,0.892215,7103749
2001-09-07,4.422210,4.451590,4.348750,4.348750,0.863059,6386178
2001-09-10,4.348750,4.436900,4.231210,4.363440,0.865975,6456319
2001-09-11,4.334060,4.422210,4.334060,4.422210,0.877639,3618141
2001-09-12,4.113680,4.201830,4.025530,4.084300,0.810576,14630014
2001-09-13,4.084300,4.143060,4.069600,4.113680,0.816407,5200210
2001-09-14,4.143060,4.172450,3.966760,4.010840,0.795997,11010212
2001-09-17,3.878610,3.878610,3.687620,3.746390,0.743514,14958329
2001-09-18,3.819850,3.863920,3.702310,3.702310,0.734766,9537348
2001-09-19,3.746390,3.819850,3.746390,3.819850,0.758093,6154986
2001-09-20,3.717000,3.717000,3.658240,3.672930,0.728935,10739046
2001-09-21,3.555390,3.555390,3.437860,3.511320,0.696862,16248393
2001-09-24,3.511320,3.511320,3.511320,3.511320,0.696862,0
2001-09-25,3.526010,3.555390,3.437860,3.452550,0.685198,18255187
2001-09-26,3.526010,3.526010,3.467240,3.481940,0.691031,6912450
2001-09-27,3.496630,3.893300,3.481940,3.893300,0.772670,20909935
2001-09-28,3.893300,3.893300,3.893300,3.893300,0.772670,0
2001-10-01,3.893300,3.893300,3.893300,3.893300,0.772670,0
2001-10-02,3.893300,3.893300,3.893300,3.893300,0.772670,0
2001-10-03,3.834540,4.025530,3.819850,3.893300,0.772670,23208652
2001-10-04,3.952070,4.260600,3.952070,4.187140,0.830986,23407751
2001-10-05,4.157760,4.304670,4.113680,4.275290,0.848480,9079250
2001-10-08,4.143060,4.245910,4.113680,4.231210,0.839733,9817789
2001-10-09,4.231210,4.480970,4.231210,4.480970,0.889300,19105557
2001-10-10,4.480970,4.627890,4.466280,4.598510,0.912627,19577221
2001-10-11,4.701350,4.701350,4.495660,4.539740,0.900964,19532080
2001-10-12,4.466280,4.495660,4.378130,4.466280,0.944648,11597183
2001-10-15,4.451590,4.510360,4.363440,4.363440,0.922897,12854184
2001-10-16,4.466280,4.466280,4.378130,4.451590,0.941541,5464828
2001-10-17,4.436900,4.495660,4.348750,4.451590,0.941541,12360569
2001-10-18,4.407510,4.407510,4.216520,4.216520,0.891822,6003384
2001-10-19,4.201830,4.231210,4.128370,4.143060,0.876285,9034684
2001-10-22,4.157760,4.231210,4.157760,4.216520,0.891822,7056093
2001-10-23,4.289980,4.392820,4.245910,4.348750,0.919790,5513311
2001-10-24,4.378130,4.392820,4.289980,4.319360,0.913574,7041384
2001-10-25,4.319360,4.319360,4.319360,4.319360,0.913574,0
2001-10-26,4.378130,4.407510,4.201830,4.231210,0.894930,17717169
2001-10-29,4.231210,4.231210,4.054910,4.098990,0.866964,17114357
2001-10-30,4.040220,4.172450,4.040220,4.128370,0.873178,10743845
2001-10-31,4.113680,4.245910,4.113680,4.231210,0.894930,8700856
2001-11-01,4.260600,4.260600,4.201830,4.231210,0.894930,4917738
2001-11-02,4.289980,4.319360,4.172450,4.216520,0.891822,8113416
2001-11-05,4.289980,4.363440,4.201830,4.334060,0.916683,8853078
2001-11-06,4.378130,4.407510,4.260600,4.289980,0.907360,11701391
2001-11-07,4.348750,4.348750,4.187140,4.216520,0.891822,5029086
2001-11-08,4.216520,4.436900,4.216520,4.304670,0.910466,13083255
2001-11-09,4.304670,4.304670,4.304670,4.304670,0.910466,0
2001-11-12,4.348750,4.407510,4.289980,4.319360,0.913574,13924174
2001-11-13,4.289980,4.407510,4.275290,4.392820,0.929111,6972355
2001-11-14,4.480970,4.598510,4.466280,4.583820,0.969509,19072127
2001-11-15,4.583820,4.848270,4.583820,4.818880,1.019226,28735584
2001-11-16,4.818880,4.907030,4.818880,4.892340,1.034763,18998262
2001-11-19,4.877650,4.921720,4.789500,4.907030,1.037870,12422243
2001-11-20,4.936420,4.936420,4.804190,4.877650,1.031655,9150079
2001-11-21,4.877650,5.009870,4.877650,4.965800,1.050300,17443379
2001-11-22,4.965800,4.965800,4.848270,4.892340,1.034763,7568500
2001-11-23,4.892340,5.024570,4.862960,4.995180,1.056514,10096354
2001-11-26,5.083330,5.098030,4.877650,4.907030,1.037870,10094125
2001-11-27,4.921720,5.009870,4.877650,4.892340,1.034763,16157913
2001-11-28,4.848270,4.862960,4.642580,4.701350,0.994367,13468513
2001-11-29,4.716040,4.833570,4.642580,4.745420,1.003688,14195923
2001-11-30,4.789500,4.995180,4.789500,4.907030,1.037870,22798360
2001-12-03,4.936420,4.951110,4.862960,4.921720,1.040977,9845355
2001-12-04,4.921720,5.156790,4.862960,5.156790,1.090696,14230068
2001-12-05,5.186180,5.333090,5.156790,5.274330,1.115556,21011574
2001-12-06,5.347780,5.391860,5.200870,5.200870,1.100019,11762072
2001-12-07,5.200870,5.318400,5.142100,5.318400,1.124877,9170580
2001-12-10,5.274330,5.362480,5.274330,5.333090,1.127985,11779241
2001-12-11,5.318400,5.347780,5.215560,5.333090,1.127985,10143472
2001-12-12,5.347780,5.435930,5.259630,5.406550,1.143522,15302904
2001-12-13,5.435930,5.435930,5.186180,5.215560,1.103126,10703815
2001-12-14,5.171480,5.465320,5.142100,5.450630,1.152845,14710999
2001-12-17,5.406550,5.509390,5.391860,5.480010,1.159059,11339384
2001-12-18,5.494700,5.582850,5.391860,5.421240,1.146629,8545085
2001-12-19,5.421240,5.524080,5.406550,5.494700,1.162166,7019405
2001-12-20,5.524080,5.597540,5.480010,5.568160,1.177703,9684132
2001-12-21,5.568160,5.568160,5.362480,5.406550,1.143522,9471226
2001-12-24,5.435930,5.435930,5.391860,5.406550,1.143522,1515820
2001-12-25,5.406550,5.406550,5.406550,5.406550,1.143522,0
2001-12-26,5.406550,5.406550,5.406550,5.406550,1.143522,0
2001-12-27,5.391860,5.597540,5.391860,5.553470,1.174596,5757806
2001-12-28,5.582850,5.612240,5.538780,5.582850,1.180810,7156380
2001-12-31,5.538780,5.597540,5.538780,5.597540,1.183917,3655121
2002-01-01,5.597540,5.597540,5.597540,5.597540,1.183917,0
2002-01-02,5.494700,5.582850,5.480010,5.582850,1.180810,3781383
2002-01-03,5.582850,5.582850,5.582850,5.582850,1.180810,0
2002-01-04,5.582850,5.671000,5.538780,5.568160,1.177703,8573965
2002-01-07,5.553470,5.626930,5.553470,5.568160,1.177703,15088729
2002-01-08,5.568160,5.568160,5.377170,5.509390,1.165274,15910144
2002-01-09,5.465320,5.524080,5.186180,5.200870,1.100019,31509242
2002-01-10,5.171480,5.171480,4.995180,5.112720,1.081375,22969409
2002-01-11,5.098030,5.186180,5.039260,5.098030,1.078268,20307364
2002-01-14,4.965800,5.186180,4.965800,5.171480,1.093803,12239895
2002-01-15,5.142100,5.142100,5.024570,5.112720,1.081375,8289648
2002-01-16,5.112720,5.127410,4.995180,5.068640,1.072052,10183192
2002-01-17,5.009870,5.098030,4.980490,5.083330,1.075159,11447949
2002-01-18,5.112720,5.112720,5.039260,5.083330,1.075159,8722603
2002-01-21,5.083330,5.142100,5.068640,5.142100,1.087589,9376033
2002-01-22,5.142100,5.142100,5.039260,5.083330,1.075159,7662734
2002-01-23,5.083330,5.112720,5.009870,5.039260,1.065837,8222937
2002-01-24,5.024570,5.083330,4.965800,5.039260,1.065837,7041384
2002-01-25,5.098030,5.171480,5.039260,5.171480,1.093803,13093485
2002-01-28,5.230250,5.259630,5.171480,5.200870,1.100019,9793765
2002-01-29,5.186180,5.230250,5.156790,5.186180,1.096912,8065403
2002-01-30,5.098030,5.098030,4.980490,4.995180,1.056514,13583336
2002-01-31,4.995180,4.995180,4.995180,4.995180,1.056514,0
2002-02-01,4.965800,5.053950,4.936420,4.936420,1.044086,8765726
2002-02-04,4.907030,5.024570,4.833570,4.877650,1.031655,10356899
2002-02-05,4.833570,4.833570,4.730730,4.760120,1.006797,15771181
2002-02-06,4.760120,4.833570,4.730730,4.760120,1.006797,12663600
2002-02-07,4.804190,4.848270,4.760120,4.818880,1.019226,14647712
2002-02-08,4.818880,4.907030,4.818880,4.892340,1.034763,8474375
2002-02-11,4.936420,5.053950,4.907030,5.053950,1.068945,7929639
2002-02-12,5.053950,5.053950,5.053950,5.053950,1.068945,0
2002-02-13,5.053950,5.053950,5.053950,5.053950,1.068945,0
2002-02-14,5.053950,5.053950,5.053950,5.053950,1.068945,0
2002-02-15,5.142100,5.142100,5.039260,5.127410,1.084482,11430660
2002-02-18,5.142100,5.215560,5.098030,5.215560,1.103126,4455065
2002-02-19,5.186180,5.186180,5.053950,5.068640,1.072052,6444513
2002-02-20,5.083330,5.112720,4.980490,5.053950,1.068945,10155421
2002-02-21,5.112720,5.171480,5.083330,5.156790,1.090696,11311215
2002-02-22,5.083330,5.127410,5.009870,5.053950,1.068945,7823947
2002-02-25,5.068640,5.098030,4.862960,4.936420,1.044086,11812052
2002-02-26,4.980490,5.039260,4.936420,4.936420,1.044086,9068039
2002-02-27,5.024570,5.098030,4.951110,5.053950,1.068945,10029973
2002-02-28,5.039260,5.053950,4.848270,5.053950,1.068945,15687168
2002-03-01,5.024570,5.039260,4.965800,5.024570,1.062730,11185753
2002-03-04,5.142100,5.171480,5.009870,5.112720,1.081375,19764817
2002-03-05,5.156790,5.156790,5.083330,5.142100,1.087589,12443435
2002-03-06,5.112720,5.274330,5.112720,5.244940,1.109340,27837799
2002-03-07,5.303710,5.450630,5.289020,5.450630,1.152845,28256800
2002-03-08,5.450630,5.494700,5.362480,5.435930,1.149736,11592912
2002-03-11,5.450630,5.465320,5.377170,5.465320,1.155952,6897878
2002-03-12,5.494700,5.494700,5.318400,5.377170,1.137308,7159733
2002-03-13,5.406550,5.465320,5.142100,5.274330,1.115556,10802330
2002-03-14,5.259630,5.377170,5.244940,5.333090,1.127985,11924765
2002-03-15,5.377170,5.377170,5.186180,5.318400,1.124877,7637342
2002-03-18,5.347780,5.362480,5.289020,5.362480,1.134200,6913577
2002-03-19,5.391860,5.406550,5.362480,5.362480,1.134200,17672532
2002-03-20,5.377170,5.480010,5.318400,5.421240,1.146629,17941735
2002-03-21,5.377170,5.391860,5.303710,5.333090,1.127985,14803878
2002-03-22,5.347780,5.406550,5.274330,5.333090,1.127985,16914295
2002-03-25,5.377170,5.421240,5.333090,5.406550,1.143522,20341373
2002-03-26,5.377170,5.421240,5.362480,5.362480,1.134200,13020349
2002-03-27,5.362480,5.480010,5.362480,5.480010,1.159059,21532544
2002-03-28,5.450630,5.494700,5.421240,5.450630,1.152845,8127904
2002-03-29,5.450630,5.450630,5.450630,5.450630,1.152845,0
2002-04-01,5.450630,5.450630,5.450630,5.450630,1.152845,0
2002-04-02,5.538780,5.538780,5.274330,5.406550,1.143522,14783843
2002-04-03,5.435930,5.435930,5.289020,5.289020,1.118663,5908575
2002-04-04,5.289020,5.289020,5.215560,5.230250,1.106233,10551182
2002-04-05,5.230250,5.230250,5.230250,5.230250,1.106233,0
2002-04-08,5.259630,5.274330,5.024570,5.083330,1.075159,26004759
